905,R,12/11/2020 04:35 AM,100
204,XL,30/04/2020 11:08 PM,73
985,BSM,01/03/2021 06:53 PM,29
138,ZO,16/11/2022 12:34 PM,47
207,REU,24/12/2021 09:26 PM,51
905,VQN,12/11/2020 04:35 AM,32
289,LN,26/09/2020 01:13 AM,16
564,S,24/02/2020 08:02 PM,41
520,PBH,27/08/2020 08:07 PM,1
921,F,11/03/2022 10:26 AM,20
161,I,21/05/2021 04:48 PM,4
711,NT,19/07/2020 02:30 AM,25
595,M,14/11/2022 02:04 PM,87
254,E,10/04/2021 08:00 AM,93
516,I,18/01/2022 04:32 PM,8
128,ZO,27/10/2022 01:21 AM,10
44,D,16/02/2020 12:15 AM,59
529,DK,02/02/2021 04:22 PM,43
391,BSM,10/06/2022 11:43 AM,37
448,M,19/04/2021 07:42 PM,94
760,NT,13/11/2022 07:28 PM,30
902,EOO,23/08/2021 08:51 PM,39
583,I,10/05/2020 09:29 PM,9
434,E,28/09/2020 02:07 AM,77
643,W,13/07/2022 07:05 PM,64
686,K,18/05/2021 09:45 AM,16
431,D,23/10/2021 09:22 PM,100
852,BSM,08/03/2021 02:22 PM,9
199,F,06/04/2020 05:25 AM,40
685,W,01/09/2022 06:04 PM,86
911,EOO,04/04/2021 02:24 AM,58
363,F,16/01/2022 06:46 PM,14
984,EQS,24/09/2021 08:57 PM,78
299,R,07/12/2022 01:28 PM,23
897,UJ,01/04/2020 11:41 AM,41
47,JN,24/05/2021 11:46 PM,61
900,K,03/08/2021 07:19 PM,51
45,REU,22/05/2020 02:35 PM,23
640,VQN,26/05/2022 02:09 PM,42
650,XL,15/02/2020 12:17 PM,6
469,XL,02/06/2021 10:27 AM,59
606,LN,07/01/2021 05:08 PM,70
15,ZO,30/11/2022 05:27 PM,25
312,UJ,07/02/2022 12:44 PM,95
239,PBH,21/07/2020 06:54 AM,5
678,TA,08/10/2021 04:45 PM,76
18,P,21/04/2020 10:43 AM,95
830,K,26/03/2021 07:47 AM,96
725,REU,25/05/2020 10:28 AM,91
214,NT,01/08/2021 05:51 AM,81
212,XL,10/05/2020 06:39 AM,19
205,XH,18/12/2020 05:24 AM,4
960,YOJ,14/05/2022 05:52 PM,84
595,ZO,14/11/2022 02:04 PM,4
62,K,14/07/2021 06:35 PM,1
254,P,10/04/2021 08:00 AM,82
698,BSM,10/10/2021 11:37 AM,33
724,B,23/07/2022 06:39 PM,86
875,BSM,24/12/2021 12:26 AM,53
633,YOJ,02/10/2021 09:03 AM,81
36,M,12/04/2022 08:47 AM,21
829,NT,16/09/2020 11:36 AM,27
12,EOO,14/02/2021 04:46 PM,24
740,YOJ,27/05/2022 12:48 AM,73
383,XH,15/03/2022 05:29 PM,48
148,ZO,19/02/2022 02:20 AM,20
484,JN,05/10/2022 06:07 PM,11
648,VQN,11/02/2021 07:56 PM,28
125,M,14/08/2021 04:20 PM,86
871,K,19/09/2022 04:24 AM,32
241,NT,25/08/2022 04:24 AM,32
816,JN,22/01/2022 10:23 PM,27
278,D,03/02/2022 07:02 AM,76
987,PBH,05/03/2021 09:12 AM,56
400,PBH,12/12/2022 03:58 PM,72
984,PBH,24/09/2021 08:57 PM,47
89,M,01/05/2020 03:39 PM,51
749,F,07/05/2022 07:54 AM,82
56,F,23/11/2022 02:33 AM,37
564,LN,24/02/2020 08:02 PM,68
899,BSM,18/11/2022 06:33 AM,7
153,EOO,12/01/2021 04:27 AM,21
790,VQN,12/06/2021 08:48 PM,44
821,E,17/01/2022 09:52 AM,35
729,D,13/09/2020 10:56 PM,16
248,DK,25/07/2021 12:40 AM,49
902,S,23/08/2021 08:51 PM,84
139,NT,25/11/2020 11:03 PM,60
304,DK,01/09/2020 02:25 PM,60
807,XL,26/08/2022 12:57 PM,53
369,M,16/03/2021 07:47 PM,32
890,BSM,31/05/2022 01:35 AM,16
166,S,01/02/2022 06:20 AM,73
344,REU,25/03/2020 06:19 AM,97
481,HGK,24/09/2020 03:03 AM,43
288,MC,01/05/2021 06:50 AM,87
929,H,27/10/2022 08:29 AM,3
175,P,26/08/2022 05:36 AM,27
943,DK,06/02/2021 03:48 PM,9
569,W,14/02/2022 12:31 PM,69
558,XL,28/04/2020 01:02 AM,69
599,W,05/11/2021 08:15 AM,53
927,K,10/03/2022 08:02 AM,59
803,NT,31/03/2021 07:04 AM,50
537,XH,04/01/2020 05:27 AM,23
324,UJ,22/09/2020 06:55 AM,51
15,MC,30/11/2022 05:27 PM,24
380,ZO,08/11/2020 03:52 AM,25
521,W,20/04/2020 11:27 AM,72
313,M,05/10/2020 01:43 AM,94
670,EQS,19/02/2020 12:42 AM,49
714,PBH,23/08/2020 02:15 AM,51
210,BSM,20/04/2021 01:24 PM,91
221,I,14/08/2021 08:02 AM,14
846,B,03/01/2022 02:37 PM,37
755,LN,09/02/2022 10:12 AM,30
75,XL,24/11/2020 08:32 PM,59
636,D,30/12/2022 09:36 PM,42
214,MC,01/08/2021 05:51 AM,31
225,NT,21/11/2020 04:46 PM,26
967,HGK,29/11/2021 10:46 PM,61
188,H,03/09/2020 11:24 PM,32
12,E,14/02/2021 04:46 PM,10
662,I,26/08/2020 12:27 AM,50
549,LN,01/02/2022 05:05 AM,38
442,S,24/12/2020 06:34 AM,75
418,ZO,15/07/2020 02:02 AM,33
548,K,21/12/2022 03:00 AM,81
850,PBH,28/12/2021 10:26 PM,13
891,TA,20/12/2022 09:02 PM,62
523,ZO,14/05/2020 11:23 PM,59
723,MC,25/01/2021 07:09 AM,79
538,I,05/04/2022 05:51 PM,61
360,UJ,29/01/2022 11:28 AM,98
706,W,12/12/2020 06:29 PM,2
745,EOO,14/03/2022 09:42 AM,67
913,W,11/03/2020 08:24 AM,54
816,ZO,22/01/2022 10:23 PM,68
719,XH,09/12/2020 06:05 PM,95
661,E,04/10/2020 01:25 PM,52
265,YOJ,12/06/2021 09:58 AM,58
371,NT,22/07/2021 07:15 AM,57
17,PBH,19/05/2022 03:12 AM,97
618,XH,06/10/2022 02:10 AM,7
808,R,04/04/2022 04:26 AM,85
373,R,20/11/2022 10:19 PM,48
126,E,28/06/2020 03:35 PM,51
618,E,06/10/2022 02:10 AM,18
754,JN,25/05/2021 04:21 PM,38
231,LN,12/06/2022 01:05 AM,12
261,DK,22/08/2020 04:58 PM,80
328,EQS,02/08/2021 02:31 AM,98
320,ZO,20/12/2021 08:44 AM,95
326,K,27/05/2020 10:29 PM,72
678,W,08/10/2021 04:45 PM,90
794,P,18/06/2021 11:32 AM,13
111,JN,10/07/2020 07:17 PM,59
525,DK,11/05/2021 03:46 AM,37
866,UJ,18/05/2020 11:30 PM,45
665,UJ,28/05/2021 09:25 PM,41
378,YOJ,28/07/2021 07:38 AM,28
540,M,16/12/2022 05:01 AM,98
694,NT,22/01/2020 07:25 AM,65
690,EQS,23/04/2020 09:53 AM,24
475,R,16/04/2020 08:07 PM,79
443,P,14/05/2021 04:31 AM,83
480,UJ,30/03/2022 08:59 PM,87
266,M,20/07/2020 01:30 PM,88
933,M,15/02/2022 02:08 AM,88
588,W,08/01/2021 04:28 PM,44
474,TA,24/08/2020 06:17 PM,55
401,I,22/08/2020 05:00 PM,57
379,I,13/06/2021 07:57 AM,44
317,XH,14/01/2020 11:23 AM,37
696,I,25/05/2022 07:59 AM,91
22,B,07/01/2021 07:15 PM,3
434,LN,28/09/2020 02:07 AM,65
947,TA,09/09/2021 11:59 PM,100
11,S,22/03/2022 07:52 AM,82
397,D,25/05/2021 03:32 AM,39
963,YOJ,23/08/2020 03:05 PM,37
53,P,03/09/2020 10:30 AM,24
689,BSM,03/04/2021 02:36 AM,77
177,LN,16/08/2020 08:35 AM,44
945,LN,01/06/2022 10:20 AM,40
947,M,09/09/2021 11:59 PM,25
259,UJ,14/04/2020 03:47 AM,21
260,REU,01/09/2020 02:01 PM,22
51,REU,14/02/2020 03:17 AM,90
998,M,15/12/2021 11:18 AM,58
437,UJ,21/04/2021 12:33 AM,60
854,UJ,06/10/2022 03:25 PM,55
343,UJ,11/06/2020 04:46 AM,80
106,M,27/12/2020 02:16 PM,32
437,I,21/04/2021 12:33 AM,1
625,EOO,31/05/2021 11:01 AM,65
634,XL,23/12/2021 09:47 AM,60
539,E,25/01/2020 12:13 AM,100
377,XH,01/06/2021 11:49 PM,99
813,E,02/03/2020 05:51 AM,63
350,EOO,22/09/2021 01:02 AM,94
551,PBH,01/12/2020 12:51 AM,26
221,ZO,14/08/2021 08:02 AM,36
819,D,14/06/2021 09:20 AM,86
9,ZO,17/08/2020 10:54 AM,57
866,NT,18/05/2020 11:30 PM,40
92,E,11/12/2021 10:02 PM,71
681,LN,14/12/2021 06:27 AM,75
130,W,04/06/2020 08:25 PM,6
255,PBH,14/02/2021 01:28 AM,31
781,NT,27/04/2022 02:24 AM,30
273,XH,17/10/2021 10:11 AM,83
32,REU,26/02/2020 08:36 PM,64
519,HGK,19/01/2020 11:07 PM,82
578,M,19/09/2020 04:43 AM,96
896,MC,29/07/2020 07:32 AM,49
43,ZO,16/06/2020 08:10 PM,97
749,MC,07/05/2022 07:54 AM,11
163,JN,08/07/2021 11:21 PM,49
57,TA,11/07/2022 06:53 AM,64
508,F,12/03/2021 07:13 PM,56
735,EQS,17/01/2020 08:42 AM,71
74,B,15/04/2021 08:25 PM,21
885,TA,02/07/2021 04:49 PM,77
675,K,06/12/2020 12:55 AM,42
661,XL,04/10/2020 01:25 PM,83
613,UJ,13/12/2021 02:51 PM,35
88,W,28/03/2022 02:59 PM,77
603,UJ,16/07/2022 02:41 AM,31
845,B,13/11/2022 11:08 PM,13
163,ZO,08/07/2021 11:21 PM,69
362,XH,28/01/2022 11:15 AM,54
380,B,08/11/2020 03:52 AM,2
366,YOJ,25/04/2020 10:59 AM,38
881,W,07/05/2022 01:10 PM,0
496,YOJ,10/04/2022 03:55 AM,17
571,VQN,26/12/2022 07:58 AM,73
606,NT,07/01/2021 05:08 PM,45
421,H,13/09/2020 11:40 PM,22
283,REU,19/12/2022 01:05 PM,21
511,R,02/08/2020 12:11 AM,35
397,MC,25/05/2021 03:32 AM,78
79,VQN,31/12/2021 01:54 PM,95
399,VQN,24/09/2021 03:28 PM,38
15,PBH,30/11/2022 05:27 PM,13
778,DK,06/05/2021 12:14 AM,40
277,ZO,04/05/2022 07:55 PM,67
485,XH,06/10/2020 01:07 PM,81
422,XH,14/06/2020 12:52 PM,8
608,PBH,20/03/2022 09:13 PM,59
576,EQS,04/09/2021 07:17 AM,31
592,YOJ,23/04/2022 01:18 AM,0
723,UJ,25/01/2021 07:09 AM,60
900,TA,03/08/2021 07:19 PM,89
836,M,25/01/2021 09:40 PM,67
691,ZO,10/03/2020 08:39 AM,53
10,M,27/06/2022 12:43 PM,64
31,P,16/12/2021 08:58 PM,99
702,W,18/01/2022 07:44 PM,64
319,XL,05/09/2022 04:57 AM,62
327,F,27/02/2022 10:55 PM,78
985,K,01/03/2021 06:53 PM,81
270,EQS,22/06/2021 02:53 PM,6
268,I,22/10/2021 08:33 AM,70
543,F,27/04/2020 04:33 PM,53
866,F,18/05/2020 11:30 PM,98
300,JN,30/05/2021 06:12 PM,94
486,M,02/04/2021 04:41 PM,46
432,H,27/08/2021 09:04 PM,21
909,REU,30/09/2022 09:03 AM,91
942,S,08/04/2020 09:20 AM,3
187,VQN,16/01/2022 05:39 PM,63
687,M,16/05/2020 01:56 AM,91
701,LN,27/05/2021 05:22 AM,26
84,R,21/06/2022 05:17 PM,51
531,H,22/04/2022 12:02 PM,75
699,ZO,12/03/2020 09:17 PM,22
278,DK,03/02/2022 07:02 AM,99
307,YOJ,11/01/2021 09:30 PM,17
307,BSM,11/01/2021 09:30 PM,0
943,XH,06/02/2021 03:48 PM,64
469,D,02/06/2021 10:27 AM,18
53,R,03/09/2020 10:30 AM,77
960,NT,14/05/2022 05:52 PM,5
216,P,16/02/2022 10:05 PM,98
855,S,19/09/2021 11:44 PM,94
615,W,22/03/2021 07:48 PM,22
468,PBH,04/09/2020 05:49 AM,93
765,TA,12/01/2021 06:43 PM,37
309,E,21/05/2022 11:18 PM,59
21,YOJ,11/07/2022 03:07 PM,0
37,I,19/07/2022 06:42 PM,90
317,W,14/01/2020 11:23 AM,25
452,REU,02/12/2020 05:39 AM,45
707,REU,06/11/2021 08:00 PM,37
713,VQN,09/08/2022 06:10 AM,65
621,F,25/09/2022 07:55 AM,18
250,DK,26/12/2022 10:21 PM,44
288,S,01/05/2021 06:50 AM,81
627,E,09/07/2021 07:44 AM,4
852,LN,08/03/2021 02:22 PM,98
169,XL,24/11/2020 10:40 PM,65
200,TA,28/07/2022 08:24 AM,82
744,EOO,02/03/2020 07:26 PM,72
991,XH,21/06/2021 11:16 PM,31
27,XH,09/03/2020 06:50 AM,36
998,ZO,15/12/2021 11:18 AM,79
939,YOJ,19/02/2020 01:13 AM,14
228,K,20/02/2022 11:53 AM,82
619,P,01/01/2023 06:13 AM,56
888,D,24/06/2022 06:26 PM,67
271,REU,04/08/2021 03:38 PM,70
477,F,19/05/2020 04:59 AM,67
276,M,13/03/2020 09:14 PM,80
628,B,13/08/2020 10:37 AM,17
740,W,27/05/2022 12:48 AM,86
197,UJ,15/03/2020 10:28 AM,97
36,ZO,12/04/2022 08:47 AM,96
636,XH,30/12/2022 09:36 PM,42
721,M,21/06/2021 08:05 PM,99
495,MC,11/11/2022 05:54 PM,36
904,E,29/04/2020 09:27 PM,10
907,VQN,04/01/2021 02:15 AM,10
915,TA,16/01/2021 06:40 PM,64
115,HGK,01/11/2022 03:21 AM,70
806,B,02/11/2020 12:09 PM,96
507,NT,12/03/2022 09:53 AM,48
868,PBH,11/10/2022 04:16 PM,95
739,PBH,01/10/2021 04:19 PM,19
805,ZO,08/09/2021 05:55 AM,97
188,EQS,03/09/2020 11:24 PM,14
908,BSM,02/09/2021 01:02 PM,10
972,TA,31/01/2021 02:00 PM,83
907,MC,04/01/2021 02:15 AM,27
544,B,16/04/2020 05:57 PM,57
959,I,01/03/2020 08:53 PM,51
464,I,09/01/2022 05:07 PM,60
399,M,24/09/2021 03:28 PM,7
299,LN,07/12/2022 01:28 PM,87
504,REU,11/09/2020 07:13 PM,31
332,MC,03/10/2022 12:17 PM,57
677,XH,23/09/2020 05:50 AM,16
506,JN,16/03/2021 06:29 PM,56
111,D,10/07/2020 07:17 PM,92
270,D,22/06/2021 02:53 PM,13
301,MC,19/02/2021 08:52 AM,43
996,E,13/02/2021 06:44 AM,91
673,YOJ,08/01/2022 07:32 PM,32
28,UJ,12/12/2020 05:56 PM,29
378,TA,28/07/2021 07:38 AM,86
770,P,07/05/2020 05:43 AM,74
474,ZO,24/08/2020 06:17 PM,8
719,PBH,09/12/2020 06:05 PM,64
752,W,18/01/2020 10:51 AM,74
512,REU,03/05/2020 10:26 AM,75
178,I,25/04/2020 11:46 PM,69
432,M,27/08/2021 09:04 PM,38
278,S,03/02/2022 07:02 AM,47
143,B,12/08/2021 03:09 PM,25
555,DK,05/05/2022 04:27 AM,72
84,UJ,21/06/2022 05:17 PM,83
928,ZO,09/02/2020 08:43 PM,51
226,EQS,04/01/2022 10:28 AM,86
733,ZO,03/02/2020 11:38 AM,69
352,S,20/12/2021 10:51 PM,65
553,EQS,12/02/2020 02:33 AM,30
774,UJ,26/12/2020 01:55 AM,84
516,ZO,18/01/2022 04:32 PM,99
400,M,12/12/2022 03:58 PM,34
241,UJ,25/08/2022 04:24 AM,74
274,XH,03/05/2022 02:37 AM,1
635,REU,05/07/2022 02:17 PM,76
159,S,02/03/2021 03:40 AM,55
290,E,29/06/2020 12:07 AM,32
274,E,03/05/2022 02:37 AM,40
546,LN,25/09/2022 03:15 PM,79
970,XH,13/01/2020 04:18 AM,87
248,JN,25/07/2021 12:40 AM,60
346,F,26/06/2022 07:17 PM,30
377,XL,01/06/2021 11:49 PM,77
906,VQN,19/06/2020 08:39 PM,4
505,HGK,22/01/2021 08:36 AM,46
251,F,12/11/2021 01:01 AM,51
547,MC,21/07/2020 05:56 PM,48
644,ZO,14/08/2021 09:29 PM,52
168,NT,06/02/2021 08:18 AM,31
557,D,19/07/2020 03:50 AM,26
724,F,23/07/2022 06:39 PM,6
469,EQS,02/06/2021 10:27 AM,33
297,W,26/11/2020 04:26 AM,75
202,EQS,08/04/2020 07:58 AM,70
586,YOJ,05/12/2021 08:26 PM,81
795,PBH,28/07/2021 01:34 AM,31
436,TA,08/08/2021 06:04 PM,16
737,D,01/04/2021 11:41 AM,38
8,BSM,28/11/2020 06:50 AM,1
403,B,11/12/2022 02:19 AM,59
236,EOO,30/06/2020 01:07 AM,13
299,W,07/12/2022 01:28 PM,95
37,DK,19/07/2022 06:42 PM,37
688,XL,14/05/2021 11:09 PM,74
177,XL,16/08/2020 08:35 AM,78
482,XL,04/03/2021 01:16 AM,88
751,BSM,14/10/2022 01:40 PM,48
96,HGK,09/10/2021 01:50 AM,15
611,ZO,30/05/2022 04:43 PM,7
139,EQS,25/11/2020 11:03 PM,97
212,NT,10/05/2020 06:39 AM,90
511,VQN,02/08/2020 12:11 AM,94
882,MC,05/11/2020 04:30 AM,39
429,TA,26/05/2022 11:27 AM,43
645,TA,12/10/2022 10:26 PM,87
134,S,01/11/2020 04:17 PM,21
283,DK,19/12/2022 01:05 PM,1
199,BSM,06/04/2020 05:25 AM,2
853,K,06/03/2020 04:21 AM,70
457,EQS,07/07/2021 06:30 AM,63
952,D,11/05/2021 03:16 PM,11
985,NT,01/03/2021 06:53 PM,92
259,ZO,14/04/2020 03:47 AM,19
848,S,11/03/2020 02:25 AM,48
573,UJ,22/04/2020 08:42 AM,97
419,DK,29/09/2021 05:46 PM,80
1,MC,13/10/2020 06:02 PM,81
461,R,11/06/2022 04:54 PM,20
326,W,27/05/2020 10:29 PM,78
462,DK,03/04/2020 09:14 AM,62
484,R,05/10/2022 06:07 PM,28
892,M,27/12/2020 08:37 PM,33
110,XH,15/05/2021 12:41 AM,35
36,MC,12/04/2022 08:47 AM,64
830,YOJ,26/03/2021 07:47 AM,36
406,H,03/02/2022 05:56 PM,87
803,D,31/03/2021 07:04 AM,94
686,LN,18/05/2021 09:45 AM,70
355,UJ,07/06/2021 11:14 AM,40
804,EOO,30/06/2021 09:18 PM,81
570,NT,21/10/2022 10:35 AM,69
312,HGK,07/02/2022 12:44 PM,15
422,S,14/06/2020 12:52 PM,40
852,BSM,08/03/2021 02:22 PM,80
517,R,09/07/2020 11:03 PM,32
472,REU,30/12/2022 05:56 PM,34
820,JN,16/11/2021 11:42 PM,84
178,ZO,25/04/2020 11:46 PM,25
601,BSM,20/05/2022 04:16 AM,9
556,ZO,16/07/2022 07:24 PM,100
625,I,31/05/2021 11:01 AM,77
641,E,26/04/2022 12:41 AM,6
314,TA,28/07/2020 01:11 PM,16
418,REU,15/07/2020 02:02 AM,100
436,NT,08/08/2021 06:04 PM,48
49,JN,05/02/2022 09:42 PM,8
513,M,13/10/2022 01:48 AM,6
287,TA,24/12/2022 07:36 AM,28
324,D,22/09/2020 06:55 AM,0
668,JN,06/04/2021 08:26 PM,6
157,TA,11/02/2021 06:20 AM,35
681,E,14/12/2021 06:27 AM,63
280,XL,14/03/2022 12:33 AM,69
203,D,08/09/2021 03:57 PM,31
53,EOO,03/09/2020 10:30 AM,73
300,F,30/05/2021 06:12 PM,74
800,E,18/03/2022 11:57 AM,99
3,XL,23/01/2021 02:20 PM,47
361,B,15/11/2022 06:51 PM,69
689,EQS,03/04/2021 02:36 AM,17
531,HGK,22/04/2022 12:02 PM,69
369,YOJ,16/03/2021 07:47 PM,93
2,NT,11/02/2021 01:34 PM,22
391,W,10/06/2022 11:43 AM,45
104,P,10/02/2021 08:59 AM,23
658,F,11/04/2020 01:09 AM,9
566,F,24/03/2022 03:33 AM,86
946,I,15/07/2020 03:41 PM,8
777,UJ,15/10/2022 11:30 AM,45
709,NT,21/10/2020 03:18 PM,34
362,YOJ,28/01/2022 11:15 AM,40
738,XL,28/02/2021 08:27 AM,66
797,DK,24/07/2021 01:10 AM,11
970,HGK,13/01/2020 04:18 AM,17
563,EQS,27/03/2021 09:20 AM,47
562,NT,09/01/2021 11:21 AM,17
74,H,15/04/2021 08:25 PM,72
995,H,18/10/2021 05:34 AM,24
489,LN,02/11/2021 06:58 PM,67
406,MC,03/02/2022 05:56 PM,65
481,D,24/09/2020 03:03 AM,72
11,M,22/03/2022 07:52 AM,53
53,HGK,03/09/2020 10:30 AM,99
862,M,20/02/2020 05:58 AM,76
171,I,11/12/2022 06:56 AM,39
483,MC,29/12/2020 05:37 PM,43
411,EQS,22/02/2021 06:27 AM,80
939,R,19/02/2020 01:13 AM,79
452,MC,02/12/2020 05:39 AM,39
943,XH,06/02/2021 03:48 PM,10
490,R,18/02/2022 07:55 PM,68
362,B,28/01/2022 11:15 AM,57
285,MC,30/10/2022 11:26 PM,29
386,MC,18/11/2020 09:16 AM,31
21,R,11/07/2022 03:07 PM,35
834,YOJ,23/09/2022 12:43 AM,65
2,UJ,11/02/2021 01:34 PM,54
670,W,19/02/2020 12:42 AM,47
395,MC,21/11/2020 04:23 PM,44
284,W,03/10/2020 02:58 PM,61
453,REU,16/04/2021 08:29 PM,1
368,HGK,20/06/2022 10:07 AM,78
824,W,05/11/2022 06:44 AM,23
981,P,08/08/2021 07:12 PM,55
561,P,20/05/2021 01:04 PM,73
654,XL,18/01/2020 03:57 AM,42
362,D,28/01/2022 11:15 AM,34
310,B,12/09/2020 05:46 AM,57
720,EQS,31/01/2022 11:15 PM,89
807,S,26/08/2022 12:57 PM,57
335,B,12/06/2020 07:32 AM,47
645,HGK,12/10/2022 10:26 PM,84
739,W,01/10/2021 04:19 PM,92
880,PBH,12/10/2022 10:51 AM,24
399,VQN,24/09/2021 03:28 PM,71
281,BSM,06/05/2020 06:04 PM,81
605,UJ,02/04/2020 03:52 PM,60
273,TA,17/10/2021 10:11 AM,76
991,BSM,21/06/2021 11:16 PM,62
315,EOO,27/01/2020 11:25 AM,23
948,BSM,27/03/2020 06:00 PM,9
61,DK,13/12/2022 11:04 PM,83
272,B,18/04/2022 02:10 PM,8
918,PBH,19/02/2020 06:05 PM,34
919,R,09/02/2022 04:13 PM,91
122,EQS,02/03/2020 07:55 PM,81
23,E,25/03/2021 08:02 PM,7
656,S,11/10/2020 05:59 PM,1
965,S,03/09/2022 01:58 PM,78
461,D,11/06/2022 04:54 PM,85
147,M,05/11/2020 06:53 AM,7
760,R,13/11/2022 07:28 PM,70
791,ZO,22/11/2021 08:40 PM,83
313,I,05/10/2020 01:43 AM,67
822,K,26/07/2022 08:09 PM,13
466,ZO,05/10/2020 12:20 AM,64
207,XL,24/12/2021 09:26 PM,34
771,P,27/12/2021 10:57 AM,59
880,BSM,12/10/2022 10:51 AM,91
705,EQS,20/05/2021 01:33 AM,22
60,TA,16/10/2022 02:54 PM,77
416,E,15/09/2021 01:50 PM,81
512,S,03/05/2020 10:26 AM,9
256,YOJ,21/06/2021 07:52 AM,7
640,XL,26/05/2022 02:09 PM,29
769,F,22/07/2020 06:42 PM,94
56,JN,23/11/2022 02:33 AM,31
409,REU,04/08/2020 01:16 AM,54
783,TA,05/02/2021 10:37 AM,80
750,XL,11/06/2022 05:28 AM,77
681,VQN,14/12/2021 06:27 AM,39
111,YOJ,10/07/2020 07:17 PM,58
523,E,14/05/2020 11:23 PM,13
65,B,21/05/2020 12:22 AM,38
82,W,25/01/2022 04:43 PM,3
663,MC,14/10/2021 03:18 PM,31
834,ZO,23/09/2022 12:43 AM,47
675,XL,06/12/2020 12:55 AM,51
973,UJ,28/12/2021 05:45 AM,8
79,M,31/12/2021 01:54 PM,53
728,W,22/04/2021 09:10 PM,51
58,EQS,06/06/2021 04:50 PM,44
676,S,27/06/2020 07:13 PM,7
735,F,17/01/2020 08:42 AM,8
213,R,22/11/2022 03:30 PM,18
487,S,06/12/2021 03:22 PM,32
6,EQS,25/09/2021 09:48 PM,79
65,NT,21/05/2020 12:22 AM,54
629,NT,18/04/2021 05:14 AM,63
523,JN,14/05/2020 11:23 PM,31
269,M,15/12/2021 05:33 AM,4
539,S,25/01/2020 12:13 AM,17
80,XL,30/01/2020 01:32 PM,74
948,PBH,27/03/2020 06:00 PM,56
822,M,26/07/2022 08:09 PM,4
45,HGK,22/05/2020 02:35 PM,76
599,I,05/11/2021 08:15 AM,72
263,UJ,21/12/2020 07:16 PM,16
386,P,18/11/2020 09:16 AM,32
701,XH,27/05/2021 05:22 AM,85
116,S,04/01/2022 04:09 PM,35
782,W,10/10/2022 09:05 AM,81
96,VQN,09/10/2021 01:50 AM,70
561,BSM,20/05/2021 01:04 PM,33
68,BSM,07/01/2020 01:15 AM,84
541,EQS,28/09/2022 04:21 AM,44
410,YOJ,20/08/2020 12:59 PM,68
848,W,11/03/2020 02:25 AM,97
166,XL,01/02/2022 06:20 AM,35
286,H,30/03/2020 02:41 PM,34
942,UJ,08/04/2020 09:20 AM,12
379,M,13/06/2021 07:57 AM,100
827,EOO,11/08/2021 03:19 AM,14
315,YOJ,27/01/2020 11:25 AM,63
935,EQS,24/06/2020 06:32 AM,38
95,D,03/09/2020 08:55 AM,25
333,UJ,15/12/2020 10:35 AM,24
137,S,07/12/2020 03:40 AM,55
422,MC,14/06/2020 12:52 PM,68
392,JN,04/03/2022 12:51 AM,24
714,W,23/08/2020 02:15 AM,61
239,UJ,21/07/2020 06:54 AM,56
743,VQN,08/06/2021 08:13 PM,16
330,PBH,13/02/2022 08:58 AM,84
820,F,16/11/2021 11:42 PM,29
470,EQS,11/04/2020 08:43 AM,78
409,REU,04/08/2020 01:16 AM,35
281,REU,06/05/2020 06:04 PM,70
909,PBH,30/09/2022 09:03 AM,48
15,NT,30/11/2022 05:27 PM,65
679,M,20/11/2021 02:19 AM,92
112,BSM,04/12/2021 02:50 PM,36
810,NT,01/03/2020 06:58 AM,37
735,I,17/01/2020 08:42 AM,84
300,EOO,30/05/2021 06:12 PM,32
147,BSM,05/11/2020 06:53 AM,48
924,LN,22/05/2022 09:04 AM,80
326,XL,27/05/2020 10:29 PM,7
564,MC,24/02/2020 08:02 PM,33
965,W,03/09/2022 01:58 PM,76
592,M,23/04/2022 01:18 AM,56
894,NT,05/01/2022 09:42 AM,84
724,MC,23/07/2022 06:39 PM,60
573,E,22/04/2020 08:42 AM,92
91,JN,10/09/2022 04:09 PM,68
285,DK,30/10/2022 11:26 PM,19
494,JN,14/04/2021 04:27 PM,72
531,BSM,22/04/2022 12:02 PM,46
862,B,20/02/2020 05:58 AM,85
171,PBH,11/12/2022 06:56 AM,72
138,DK,16/11/2022 12:34 PM,4
743,W,08/06/2021 08:13 PM,79
395,TA,21/11/2020 04:23 PM,99
835,W,18/06/2022 05:39 PM,28
921,NT,11/03/2022 10:26 AM,56
215,VQN,03/09/2021 10:02 AM,68
513,M,13/10/2022 01:48 AM,49
688,K,14/05/2021 11:09 PM,12
745,F,14/03/2022 09:42 AM,6
64,NT,20/06/2022 11:53 AM,13
272,F,18/04/2022 02:10 PM,11
108,YOJ,17/06/2020 04:09 AM,88
101,UJ,22/12/2020 05:59 AM,85
75,E,24/11/2020 08:32 PM,24
134,I,01/11/2020 04:17 PM,22
752,H,18/01/2020 10:51 AM,89
488,JN,29/10/2020 02:25 AM,62
358,XL,01/03/2020 12:02 AM,94
524,R,13/01/2020 02:31 PM,9
987,EQS,05/03/2021 09:12 AM,100
396,UJ,19/04/2022 08:41 AM,78
456,XL,04/03/2020 05:19 PM,19
287,BSM,24/12/2022 07:36 AM,4
588,XL,08/01/2021 04:28 PM,24
7,DK,02/09/2020 12:46 PM,92
507,F,12/03/2022 09:53 AM,96
60,P,16/10/2022 02:54 PM,51
912,M,07/08/2021 10:46 AM,73
247,E,14/09/2021 09:38 PM,4
709,TA,21/10/2020 03:18 PM,39
120,I,01/05/2020 07:49 PM,74
